DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
6/2/20 1:45,4135001,HmiyD2TTLFNqkNe,21.76,19.94,0.00
6/2/20 2:00,4135001,HmiyD2TTLFNqkNe,21.68,19.74,0.00
6/2/20 2:15,4135001,HmiyD2TTLFNqkNe,21.66,19.62,0.00
6/2/20 2:30,4135001,HmiyD2TTLFNqkNe,21.55,19.51,0.00
6/2/20 2:45,4135001,HmiyD2TTLFNqkNe,21.47,19.75,0.00
6/2/20 3:00,4135001,HmiyD2TTLFNqkNe,21.40,19.60,0.00
6/2/20 3:15,4135001,HmiyD2TTLFNqkNe,21.20,19.40,0.00
6/2/20 3:30,4135001,HmiyD2TTLFNqkNe,21.26,19.74,0.00
6/2/20 3:45,4135001,HmiyD2TTLFNqkNe,21.36,19.83,0.00
6/2/20 4:00,4135001,HmiyD2TTLFNqkNe,21.41,19.80,0.00
6/2/20 4:15,4135001,HmiyD2TTLFNqkNe,21.42,19.73,0.00
6/2/20 4:30,4135001,HmiyD2TTLFNqkNe,21.52,20.01,0.00
6/2/20 4:45,4135001,HmiyD2TTLFNqkNe,21.64,20.31,0.00
6/2/20 5:00,4135001,HmiyD2TTLFNqkNe,21.71,20.37,0.00
6/2/20 5:15,4135001,HmiyD2TTLFNqkNe,21.73,20.17,0.00
6/2/20 5:30,4135001,HmiyD2TTLFNqkNe,21.64,20.19,0.00
6/2/20 5:45,4135001,HmiyD2TTLFNqkNe,21.66,19.98,0.00
6/2/20 6:00,4135001,HmiyD2TTLFNqkNe,21.59,20.01,0.01
6/2/20 6:15,4135001,HmiyD2TTLFNqkNe,21.79,21.38,0.03
6/2/20 6:30,4135001,HmiyD2TTLFNqkNe,22.08,22.13,0.04
6/2/20 6:45,4135001,HmiyD2TTLFNqkNe,22.34,22.76,0.06
6/2/20 7:00,4135001,HmiyD2TTLFNqkNe,22.61,23.61,0.12
6/2/20 7:15,4135001,HmiyD2TTLFNqkNe,23.02,24.59,0.12
6/2/20 7:30,4135001,HmiyD2TTLFNqkNe,23.25,25.25,0.14
6/2/20 7:45,4135001,HmiyD2TTLFNqkNe,23.55,27.41,0.16
6/2/20 8:00,4135001,HmiyD2TTLFNqkNe,24.03,30.35,0.28
6/2/20 8:15,4135001,HmiyD2TTLFNqkNe,24.94,40.45,0.63
6/2/20 8:30,4135001,HmiyD2TTLFNqkNe,25.45,47.50,0.64
6/2/20 8:45,4135001,HmiyD2TTLFNqkNe,26.11,45.98,0.55
6/2/20 9:00,4135001,HmiyD2TTLFNqkNe,26.15,43.07,0.48
6/2/20 9:15,4135001,HmiyD2TTLFNqkNe,26.43,45.66,0.64
6/2/20 9:30,4135001,HmiyD2TTLFNqkNe,26.79,47.42,0.72
6/2/20 9:45,4135001,HmiyD2TTLFNqkNe,27.40,51.14,0.75
6/2/20 10:00,4135001,HmiyD2TTLFNqkNe,27.54,50.47,0.70
6/2/20 10:15,4135001,HmiyD2TTLFNqkNe,27.56,46.40,0.50
6/2/20 10:30,4135001,HmiyD2TTLFNqkNe,27.01,40.64,0.48
6/2/20 10:45,4135001,HmiyD2TTLFNqkNe,27.36,43.50,0.64
6/2/20 11:00,4135001,HmiyD2TTLFNqkNe,27.68,46.21,0.67
6/2/20 11:15,4135001,HmiyD2TTLFNqkNe,27.64,44.50,0.48
6/2/20 11:30,4135001,HmiyD2TTLFNqkNe,27.51,40.48,0.43
6/2/20 11:45,4135001,HmiyD2TTLFNqkNe,27.43,39.89,0.42
6/2/20 12:00,4135001,HmiyD2TTLFNqkNe,27.47,40.12,0.56
6/2/20 12:15,4135001,HmiyD2TTLFNqkNe,28.01,45.23,0.69
6/2/20 12:30,4135001,HmiyD2TTLFNqkNe,27.62,44.16,0.66
6/2/20 12:45,4135001,HmiyD2TTLFNqkNe,27.78,47.34,0.79
6/2/20 13:00,4135001,HmiyD2TTLFNqkNe,27.96,48.28,0.89
6/2/20 13:15,4135001,HmiyD2TTLFNqkNe,27.96,49.07,0.87
6/2/20 13:30,4135001,HmiyD2TTLFNqkNe,27.64,45.63,0.71
6/2/20 13:45,4135001,HmiyD2TTLFNqkNe,27.77,49.34,0.93
6/2/20 14:00,4135001,HmiyD2TTLFNqkNe,27.26,43.49,0.46
6/2/20 14:15,4135001,HmiyD2TTLFNqkNe,26.95,39.81,0.50
6/2/20 14:30,4135001,HmiyD2TTLFNqkNe,26.91,39.42,0.64
6/2/20 14:45,4135001,HmiyD2TTLFNqkNe,27.61,45.11,0.64
6/2/20 15:00,4135001,HmiyD2TTLFNqkNe,27.04,40.54,0.45
6/2/20 15:15,4135001,HmiyD2TTLFNqkNe,26.54,36.57,0.36
6/2/20 15:30,4135001,HmiyD2TTLFNqkNe,26.28,36.35,0.40
6/2/20 15:45,4135001,HmiyD2TTLFNqkNe,26.52,37.54,0.43
6/2/20 16:00,4135001,HmiyD2TTLFNqkNe,26.62,38.26,0.48
6/2/20 16:15,4135001,HmiyD2TTLFNqkNe,26.84,37.85,0.33
6/2/20 16:30,4135001,HmiyD2TTLFNqkNe,26.13,34.19,0.30
6/2/20 16:45,4135001,HmiyD2TTLFNqkNe,25.80,31.92,0.21
6/2/20 17:00,4135001,HmiyD2TTLFNqkNe,25.56,29.73,0.19
6/2/20 17:15,4135001,HmiyD2TTLFNqkNe,25.32,28.12,0.11
6/2/20 17:30,4135001,HmiyD2TTLFNqkNe,25.18,26.19,0.07
6/2/20 17:45,4135001,HmiyD2TTLFNqkNe,25.07,25.41,0.05
6/2/20 18:00,4135001,HmiyD2TTLFNqkNe,24.71,24.48,0.03
6/2/20 18:15,4135001,HmiyD2TTLFNqkNe,24.57,23.85,0.02
6/2/20 18:30,4135001,HmiyD2TTLFNqkNe,24.52,23.54,0.01
6/2/20 18:45,4135001,HmiyD2TTLFNqkNe,24.48,23.12,0.00
6/2/20 19:00,4135001,HmiyD2TTLFNqkNe,24.42,22.80,0.00
6/2/20 19:15,4135001,HmiyD2TTLFNqkNe,24.30,22.40,0.00
6/2/20 19:30,4135001,HmiyD2TTLFNqkNe,24.10,21.83,0.00
6/2/20 19:45,4135001,HmiyD2TTLFNqkNe,24.03,21.67,0.00
6/2/20 20:00,4135001,HmiyD2TTLFNqkNe,23.87,21.52,0.00
6/2/20 20:15,4135001,HmiyD2TTLFNqkNe,23.70,21.07,0.00
6/2/20 20:30,4135001,HmiyD2TTLFNqkNe,23.53,20.72,0.00
6/2/20 20:45,4135001,HmiyD2TTLFNqkNe,23.40,20.67,0.00
6/2/20 21:00,4135001,HmiyD2TTLFNqkNe,23.18,20.41,0.00
6/2/20 21:15,4135001,HmiyD2TTLFNqkNe,23.09,20.40,0.00
6/2/20 21:30,4135001,HmiyD2TTLFNqkNe,23.02,20.39,0.00
6/2/20 21:45,4135001,HmiyD2TTLFNqkNe,23.03,20.32,0.00
6/2/20 22:00,4135001,HmiyD2TTLFNqkNe,23.10,20.66,0.00
6/2/20 22:15,4135001,HmiyD2TTLFNqkNe,23.10,20.82,0.00
6/2/20 22:30,4135001,HmiyD2TTLFNqkNe,23.08,21.06,0.00
6/2/20 22:45,4135001,HmiyD2TTLFNqkNe,23.10,21.32,0.00
6/2/20 23:00,4135001,HmiyD2TTLFNqkNe,23.03,21.02,0.00
6/2/20 23:15,4135001,HmiyD2TTLFNqkNe,23.15,21.31,0.00
6/2/20 23:30,4135001,HmiyD2TTLFNqkNe,23.13,21.27,0.00
6/2/20 23:45,4135001,HmiyD2TTLFNqkNe,23.19,21.17,0.00
6/3/20 0:00,4135001,HmiyD2TTLFNqkNe,23.16,20.89,0.00
6/3/20 0:15,4135001,HmiyD2TTLFNqkNe,22.97,20.58,0.00
6/3/20 0:30,4135001,HmiyD2TTLFNqkNe,22.67,20.46,0.00
6/3/20 0:45,4135001,HmiyD2TTLFNqkNe,22.60,20.54,0.00
6/3/20 1:00,4135001,HmiyD2TTLFNqkNe,22.70,21.24,0.00
6/3/20 1:15,4135001,HmiyD2TTLFNqkNe,22.80,21.72,0.00
6/3/20 1:30,4135001,HmiyD2TTLFNqkNe,22.88,21.59,0.00
6/3/20 1:45,4135001,HmiyD2TTLFNqkNe,22.94,21.37,0.00
6/3/20 2:00,4135001,HmiyD2TTLFNqkNe,22.84,21.21,0.00
6/3/20 2:15,4135001,HmiyD2TTLFNqkNe,22.66,20.99,0.00
6/3/20 2:30,4135001,HmiyD2TTLFNqkNe,22.50,21.11,0.00
6/3/20 2:45,4135001,HmiyD2TTLFNqkNe,22.46,21.40,0.00
6/3/20 3:00,4135001,HmiyD2TTLFNqkNe,22.45,21.30,0.00
6/3/20 3:15,4135001,HmiyD2TTLFNqkNe,22.51,20.79,0.00
6/3/20 3:30,4135001,HmiyD2TTLFNqkNe,22.45,20.52,0.00
6/3/20 3:45,4135001,HmiyD2TTLFNqkNe,22.35,20.45,0.00
6/3/20 4:00,4135001,HmiyD2TTLFNqkNe,22.36,20.55,0.00
6/3/20 4:15,4135001,HmiyD2TTLFNqkNe,22.35,20.69,0.00
6/3/20 4:30,4135001,HmiyD2TTLFNqkNe,22.32,20.88,0.00
6/3/20 4:45,4135001,HmiyD2TTLFNqkNe,22.33,21.20,0.00
6/3/20 5:00,4135001,HmiyD2TTLFNqkNe,22.30,21.04,0.00
6/3/20 5:15,4135001,HmiyD2TTLFNqkNe,22.23,21.17,0.00
6/3/20 5:30,4135001,HmiyD2TTLFNqkNe,22.03,21.01,0.00
6/3/20 5:45,4135001,HmiyD2TTLFNqkNe,21.91,20.57,0.00
6/3/20 6:00,4135001,HmiyD2TTLFNqkNe,21.87,20.34,0.01
6/3/20 6:15,4135001,HmiyD2TTLFNqkNe,21.86,20.70,0.02
6/3/20 6:30,4135001,HmiyD2TTLFNqkNe,21.97,21.58,0.04
6/3/20 6:45,4135001,HmiyD2TTLFNqkNe,22.12,22.73,0.06
6/3/20 7:00,4135001,HmiyD2TTLFNqkNe,22.40,24.14,0.10
6/3/20 7:15,4135001,HmiyD2TTLFNqkNe,22.78,26.29,0.16
6/3/20 7:30,4135001,HmiyD2TTLFNqkNe,23.29,28.91,0.20
6/3/20 7:45,4135001,HmiyD2TTLFNqkNe,23.85,30.58,0.24
6/3/20 8:00,4135001,HmiyD2TTLFNqkNe,24.27,31.98,0.31
6/3/20 8:15,4135001,HmiyD2TTLFNqkNe,24.70,34.05,0.31
6/3/20 8:30,4135001,HmiyD2TTLFNqkNe,25.20,34.81,0.31
6/3/20 8:45,4135001,HmiyD2TTLFNqkNe,25.52,34.51,0.35
6/3/20 9:00,4135001,HmiyD2TTLFNqkNe,25.79,36.47,0.44
6/3/20 9:15,4135001,HmiyD2TTLFNqkNe,25.99,37.31,0.43
6/3/20 9:30,4135001,HmiyD2TTLFNqkNe,26.02,36.83,0.39
6/3/20 9:45,4135001,HmiyD2TTLFNqkNe,25.80,36.31,0.41
6/3/20 10:00,4135001,HmiyD2TTLFNqkNe,25.98,36.45,0.40
6/3/20 10:15,4135001,HmiyD2TTLFNqkNe,26.17,36.67,0.42
6/3/20 10:30,4135001,HmiyD2TTLFNqkNe,26.66,39.59,0.62
6/3/20 10:45,4135001,HmiyD2TTLFNqkNe,27.45,45.57,0.78
6/3/20 11:00,4135001,HmiyD2TTLFNqkNe,27.97,47.94,0.71
6/3/20 11:15,4135001,HmiyD2TTLFNqkNe,27.99,46.19,0.66
6/3/20 11:30,4135001,HmiyD2TTLFNqkNe,27.94,45.77,0.81
6/3/20 11:45,4135001,HmiyD2TTLFNqkNe,28.59,54.78,1.02
6/3/20 12:00,4135001,HmiyD2TTLFNqkNe,28.48,50.64,0.66
6/3/20 12:15,4135001,HmiyD2TTLFNqkNe,28.06,47.82,0.72
6/3/20 12:30,4135001,HmiyD2TTLFNqkNe,28.57,49.94,0.81
6/3/20 12:45,4135001,HmiyD2TTLFNqkNe,28.79,51.43,0.90
6/3/20 13:00,4135001,HmiyD2TTLFNqkNe,29.07,51.65,0.80
6/3/20 13:15,4135001,HmiyD2TTLFNqkNe,28.88,48.99,0.71
6/3/20 13:30,4135001,HmiyD2TTLFNqkNe,28.56,48.78,0.75
6/3/20 13:45,4135001,HmiyD2TTLFNqkNe,27.86,46.63,0.62
6/3/20 14:15,4135001,HmiyD2TTLFNqkNe,28.36,50.63,0.72
6/3/20 14:30,4135001,HmiyD2TTLFNqkNe,28.31,47.38,0.67
6/3/20 14:45,4135001,HmiyD2TTLFNqkNe,28.28,45.07,0.73
6/3/20 15:00,4135001,HmiyD2TTLFNqkNe,28.85,50.69,0.87
6/3/20 15:15,4135001,HmiyD2TTLFNqkNe,28.85,50.81,0.78
6/3/20 15:30,4135001,HmiyD2TTLFNqkNe,28.37,46.19,0.53
6/3/20 15:45,4135001,HmiyD2TTLFNqkNe,28.20,40.35,0.42
6/3/20 16:00,4135001,HmiyD2TTLFNqkNe,27.41,36.76,0.35
6/3/20 16:15,4135001,HmiyD2TTLFNqkNe,27.12,35.69,0.28
6/3/20 16:30,4135001,HmiyD2TTLFNqkNe,26.77,32.30,0.18
6/3/20 16:45,4135001,HmiyD2TTLFNqkNe,26.61,32.20,0.29
6/3/20 17:00,4135001,HmiyD2TTLFNqkNe,27.08,36.65,0.39
6/3/20 17:15,4135001,HmiyD2TTLFNqkNe,26.49,33.26,0.21
6/3/20 17:30,4135001,HmiyD2TTLFNqkNe,26.16,29.83,0.17
6/3/20 17:45,4135001,HmiyD2TTLFNqkNe,25.96,27.82,0.11
6/3/20 18:00,4135001,HmiyD2TTLFNqkNe,25.63,26.27,0.06
6/3/20 18:15,4135001,HmiyD2TTLFNqkNe,25.14,24.53,0.03
6/3/20 18:30,4135001,HmiyD2TTLFNqkNe,24.89,23.36,0.01
6/3/20 18:45,4135001,HmiyD2TTLFNqkNe,24.69,22.59,0.00
6/3/20 19:00,4135001,HmiyD2TTLFNqkNe,24.48,22.00,0.00
6/3/20 19:15,4135001,HmiyD2TTLFNqkNe,24.20,21.71,0.00
6/3/20 19:30,4135001,HmiyD2TTLFNqkNe,23.98,21.49,0.00
6/3/20 19:45,4135001,HmiyD2TTLFNqkNe,23.87,21.39,0.00
6/3/20 20:00,4135001,HmiyD2TTLFNqkNe,23.74,21.46,0.00
6/3/20 20:15,4135001,HmiyD2TTLFNqkNe,23.68,21.55,0.00
6/3/20 20:30,4135001,HmiyD2TTLFNqkNe,23.66,21.19,0.00
6/3/20 20:45,4135001,HmiyD2TTLFNqkNe,23.61,21.04,0.00
6/3/20 21:00,4135001,HmiyD2TTLFNqkNe,23.58,21.03,0.00
6/3/20 21:15,4135001,HmiyD2TTLFNqkNe,23.54,21.00,0.00
6/3/20 21:30,4135001,HmiyD2TTLFNqkNe,23.36,20.85,0.00
6/3/20 21:45,4135001,HmiyD2TTLFNqkNe,23.15,20.72,0.00
6/3/20 22:00,4135001,HmiyD2TTLFNqkNe,23.12,20.88,0.00
6/3/20 22:15,4135001,HmiyD2TTLFNqkNe,23.27,21.28,0.00
6/3/20 22:30,4135001,HmiyD2TTLFNqkNe,23.41,21.48,0.00
6/3/20 22:45,4135001,HmiyD2TTLFNqkNe,23.36,21.42,0.00
6/3/20 23:00,4135001,HmiyD2TTLFNqkNe,23.29,21.57,0.00
6/3/20 23:15,4135001,HmiyD2TTLFNqkNe,23.27,21.78,0.00
6/3/20 23:30,4135001,HmiyD2TTLFNqkNe,23.31,21.87,0.00
6/3/20 23:45,4135001,HmiyD2TTLFNqkNe,23.31,22.12,0.00
6/4/20 0:00,4135001,HmiyD2TTLFNqkNe,23.23,21.75,0.00
6/4/20 0:15,4135001,HmiyD2TTLFNqkNe,23.23,22.09,0.00
6/4/20 0:30,4135001,HmiyD2TTLFNqkNe,23.24,22.08,0.00
6/4/20 0:45,4135001,HmiyD2TTLFNqkNe,23.22,21.50,0.00
6/4/20 1:00,4135001,HmiyD2TTLFNqkNe,23.05,20.90,0.00
6/4/20 1:15,4135001,HmiyD2TTLFNqkNe,22.96,20.78,0.00
6/4/20 1:30,4135001,HmiyD2TTLFNqkNe,22.87,20.65,0.00
6/4/20 1:45,4135001,HmiyD2TTLFNqkNe,22.88,21.00,0.00
6/4/20 2:00,4135001,HmiyD2TTLFNqkNe,22.99,21.94,0.00
6/4/20 2:15,4135001,HmiyD2TTLFNqkNe,22.98,21.58,0.00
6/4/20 2:30,4135001,HmiyD2TTLFNqkNe,23.00,21.08,0.00
6/4/20 2:45,4135001,HmiyD2TTLFNqkNe,22.78,20.27,0.00
6/4/20 3:00,4135001,HmiyD2TTLFNqkNe,22.51,19.91,0.00
6/4/20 3:15,4135001,HmiyD2TTLFNqkNe,22.37,19.89,0.00
6/4/20 3:30,4135001,HmiyD2TTLFNqkNe,22.11,19.43,0.00
6/4/20 3:45,4135001,HmiyD2TTLFNqkNe,21.83,19.18,0.00
6/4/20 4:00,4135001,HmiyD2TTLFNqkNe,21.81,19.20,0.00
6/4/20 4:15,4135001,HmiyD2TTLFNqkNe,21.78,19.24,0.00
6/4/20 4:30,4135001,HmiyD2TTLFNqkNe,21.74,19.27,0.00
6/4/20 4:45,4135001,HmiyD2TTLFNqkNe,21.90,19.60,0.00
6/4/20 5:00,4135001,HmiyD2TTLFNqkNe,22.11,19.78,0.00
6/4/20 5:15,4135001,HmiyD2TTLFNqkNe,22.29,20.08,0.00
6/4/20 5:30,4135001,HmiyD2TTLFNqkNe,22.30,20.21,0.00
6/4/20 5:45,4135001,HmiyD2TTLFNqkNe,22.33,20.45,0.00
6/4/20 6:00,4135001,HmiyD2TTLFNqkNe,22.37,20.53,0.01
6/4/20 6:15,4135001,HmiyD2TTLFNqkNe,22.37,20.54,0.03
6/4/20 6:30,4135001,HmiyD2TTLFNqkNe,22.41,21.00,0.05
6/4/20 6:45,4135001,HmiyD2TTLFNqkNe,22.57,21.83,0.09
6/4/20 7:00,4135001,HmiyD2TTLFNqkNe,22.92,23.00,0.15
6/4/20 7:15,4135001,HmiyD2TTLFNqkNe,23.31,25.08,0.20
6/4/20 7:30,4135001,HmiyD2TTLFNqkNe,23.67,28.61,0.20
6/4/20 7:45,4135001,HmiyD2TTLFNqkNe,24.12,29.43,0.26
6/4/20 8:00,4135001,HmiyD2TTLFNqkNe,24.83,34.91,0.35
6/4/20 8:15,4135001,HmiyD2TTLFNqkNe,25.17,36.24,0.37
6/4/20 8:30,4135001,HmiyD2TTLFNqkNe,25.49,40.29,0.51
6/4/20 8:45,4135001,HmiyD2TTLFNqkNe,25.70,38.60,0.34
6/4/20 9:00,4135001,HmiyD2TTLFNqkNe,26.23,41.59,0.52
6/4/20 9:15,4135001,HmiyD2TTLFNqkNe,26.68,42.57,0.43
6/4/20 9:30,4135001,HmiyD2TTLFNqkNe,26.96,42.14,0.40
6/4/20 9:45,4135001,HmiyD2TTLFNqkNe,27.36,42.38,0.53
6/4/20 10:00,4135001,HmiyD2TTLFNqkNe,27.51,45.05,0.69
6/4/20 10:15,4135001,HmiyD2TTLFNqkNe,27.61,43.57,0.57
6/4/20 10:30,4135001,HmiyD2TTLFNqkNe,27.76,46.87,0.74
6/4/20 10:45,4135001,HmiyD2TTLFNqkNe,28.61,53.50,0.99
6/4/20 11:00,4135001,HmiyD2TTLFNqkNe,28.90,52.55,0.75
6/4/20 11:15,4135001,HmiyD2TTLFNqkNe,29.13,53.99,0.73
6/4/20 11:30,4135001,HmiyD2TTLFNqkNe,28.92,49.00,0.69
6/4/20 11:45,4135001,HmiyD2TTLFNqkNe,28.90,50.75,0.82
6/4/20 12:00,4135001,HmiyD2TTLFNqkNe,29.43,54.03,0.85
6/4/20 12:15,4135001,HmiyD2TTLFNqkNe,29.52,53.68,0.87
6/4/20 12:30,4135001,HmiyD2TTLFNqkNe,29.78,52.66,0.79
6/4/20 12:45,4135001,HmiyD2TTLFNqkNe,29.40,47.39,0.55
6/4/20 13:00,4135001,HmiyD2TTLFNqkNe,30.02,53.66,1.00
6/4/20 13:15,4135001,HmiyD2TTLFNqkNe,30.47,57.81,1.04
6/4/20 13:30,4135001,HmiyD2TTLFNqkNe,29.80,51.68,0.58
6/4/20 13:45,4135001,HmiyD2TTLFNqkNe,29.65,49.91,0.82
6/4/20 14:00,4135001,HmiyD2TTLFNqkNe,29.89,49.55,0.64
6/4/20 14:15,4135001,HmiyD2TTLFNqkNe,29.01,42.45,0.51
6/4/20 14:30,4135001,HmiyD2TTLFNqkNe,29.05,43.64,0.48
6/4/20 14:45,4135001,HmiyD2TTLFNqkNe,29.03,45.19,0.68
6/4/20 15:00,4135001,HmiyD2TTLFNqkNe,29.32,50.04,0.83
6/4/20 15:15,4135001,HmiyD2TTLFNqkNe,28.82,47.46,0.58
6/4/20 15:30,4135001,HmiyD2TTLFNqkNe,28.67,44.88,0.61
6/4/20 15:45,4135001,HmiyD2TTLFNqkNe,28.89,46.51,0.63
6/4/20 16:00,4135001,HmiyD2TTLFNqkNe,28.52,44.30,0.55
6/4/20 16:15,4135001,HmiyD2TTLFNqkNe,28.31,41.93,0.48
6/4/20 16:30,4135001,HmiyD2TTLFNqkNe,28.23,39.78,0.42
6/4/20 16:45,4135001,HmiyD2TTLFNqkNe,27.91,36.73,0.28
6/4/20 17:00,4135001,HmiyD2TTLFNqkNe,27.41,33.94,0.30
6/4/20 17:15,4135001,HmiyD2TTLFNqkNe,27.39,34.18,0.29
6/4/20 17:30,4135001,HmiyD2TTLFNqkNe,27.47,33.32,0.23
6/4/20 17:45,4135001,HmiyD2TTLFNqkNe,27.02,30.93,0.15
6/4/20 18:00,4135001,HmiyD2TTLFNqkNe,26.47,28.18,0.07
6/4/20 18:15,4135001,HmiyD2TTLFNqkNe,25.88,25.65,0.02
6/4/20 18:30,4135001,HmiyD2TTLFNqkNe,25.49,23.90,0.00
6/4/20 18:45,4135001,HmiyD2TTLFNqkNe,25.19,22.83,0.00
6/4/20 19:00,4135001,HmiyD2TTLFNqkNe,24.91,22.16,0.00
6/4/20 19:15,4135001,HmiyD2TTLFNqkNe,24.71,21.73,0.00
6/4/20 19:30,4135001,HmiyD2TTLFNqkNe,24.55,21.65,0.00
6/4/20 19:45,4135001,HmiyD2TTLFNqkNe,24.38,21.82,0.00
6/4/20 20:00,4135001,HmiyD2TTLFNqkNe,24.20,21.57,0.00
6/4/20 20:15,4135001,HmiyD2TTLFNqkNe,24.10,21.24,0.00
6/4/20 20:30,4135001,HmiyD2TTLFNqkNe,23.97,21.25,0.00
6/4/20 20:45,4135001,HmiyD2TTLFNqkNe,23.84,21.20,0.00
6/4/20 21:00,4135001,HmiyD2TTLFNqkNe,23.62,20.97,0.00
6/4/20 21:15,4135001,HmiyD2TTLFNqkNe,23.48,20.89,0.00
6/4/20 21:30,4135001,HmiyD2TTLFNqkNe,23.41,20.77,0.00
6/4/20 21:45,4135001,HmiyD2TTLFNqkNe,23.33,20.62,0.00
6/4/20 22:00,4135001,HmiyD2TTLFNqkNe,23.25,20.52,0.00
6/4/20 22:15,4135001,HmiyD2TTLFNqkNe,23.16,20.42,0.00
6/4/20 22:30,4135001,HmiyD2TTLFNqkNe,23.04,20.23,0.00
6/4/20 22:45,4135001,HmiyD2TTLFNqkNe,22.87,19.95,0.00
6/4/20 23:00,4135001,HmiyD2TTLFNqkNe,22.67,19.61,0.00
6/4/20 23:15,4135001,HmiyD2TTLFNqkNe,22.45,19.46,0.00
6/4/20 23:30,4135001,HmiyD2TTLFNqkNe,22.22,19.48,0.00
6/4/20 23:45,4135001,HmiyD2TTLFNqkNe,22.24,19.67,0.00
6/5/20 0:00,4135001,HmiyD2TTLFNqkNe,22.37,19.87,0.00
6/5/20 0:15,4135001,HmiyD2TTLFNqkNe,22.41,19.97,0.00
6/5/20 0:30,4135001,HmiyD2TTLFNqkNe,22.45,20.01,0.00
6/5/20 0:45,4135001,HmiyD2TTLFNqkNe,22.36,19.86,0.00
6/5/20 1:00,4135001,HmiyD2TTLFNqkNe,22.39,19.87,0.00
6/5/20 1:15,4135001,HmiyD2TTLFNqkNe,22.26,19.62,0.00
6/5/20 1:30,4135001,HmiyD2TTLFNqkNe,22.07,19.27,0.00
6/5/20 1:45,4135001,HmiyD2TTLFNqkNe,21.94,19.16,0.00
6/5/20 2:00,4135001,HmiyD2TTLFNqkNe,22.03,19.47,0.00
6/5/20 2:15,4135001,HmiyD2TTLFNqkNe,22.00,19.50,0.00
6/5/20 2:30,4135001,HmiyD2TTLFNqkNe,21.92,19.50,0.00
6/5/20 2:45,4135001,HmiyD2TTLFNqkNe,21.97,19.65,0.00
6/5/20 3:00,4135001,HmiyD2TTLFNqkNe,21.96,19.70,0.00
6/5/20 3:15,4135001,HmiyD2TTLFNqkNe,21.96,19.64,0.00
6/5/20 3:30,4135001,HmiyD2TTLFNqkNe,21.86,19.49,0.00
6/5/20 3:45,4135001,HmiyD2TTLFNqkNe,21.83,19.66,0.00
6/5/20 4:00,4135001,HmiyD2TTLFNqkNe,21.82,19.69,0.00
6/5/20 4:15,4135001,HmiyD2TTLFNqkNe,21.70,19.43,0.00
6/5/20 4:30,4135001,HmiyD2TTLFNqkNe,21.63,19.36,0.00
6/5/20 4:45,4135001,HmiyD2TTLFNqkNe,21.59,19.28,0.00
6/5/20 5:00,4135001,HmiyD2TTLFNqkNe,21.47,19.29,0.00
6/5/20 5:15,4135001,HmiyD2TTLFNqkNe,21.51,19.39,0.00
6/5/20 5:30,4135001,HmiyD2TTLFNqkNe,21.70,19.82,0.00
6/5/20 5:45,4135001,HmiyD2TTLFNqkNe,21.66,19.75,0.00
6/5/20 6:00,4135001,HmiyD2TTLFNqkNe,21.58,19.65,0.01
6/5/20 6:15,4135001,HmiyD2TTLFNqkNe,21.65,19.79,0.02
6/5/20 6:30,4135001,HmiyD2TTLFNqkNe,21.86,20.26,0.04
6/5/20 6:45,4135001,HmiyD2TTLFNqkNe,22.25,21.71,0.09
6/5/20 7:00,4135001,HmiyD2TTLFNqkNe,22.58,23.14,0.10
6/5/20 7:15,4135001,HmiyD2TTLFNqkNe,22.75,24.63,0.14
6/5/20 7:30,4135001,HmiyD2TTLFNqkNe,22.95,26.07,0.16
6/5/20 7:45,4135001,HmiyD2TTLFNqkNe,23.12,26.63,0.17
6/5/20 8:00,4135001,HmiyD2TTLFNqkNe,23.45,28.19,0.21
6/5/20 8:15,4135001,HmiyD2TTLFNqkNe,23.99,31.34,0.37
6/5/20 8:30,4135001,HmiyD2TTLFNqkNe,24.78,37.14,0.55
6/5/20 8:45,4135001,HmiyD2TTLFNqkNe,25.72,42.11,0.60
6/5/20 9:00,4135001,HmiyD2TTLFNqkNe,26.11,44.46,0.49
6/5/20 9:15,4135001,HmiyD2TTLFNqkNe,26.33,43.23,0.66
6/5/20 9:30,4135001,HmiyD2TTLFNqkNe,27.17,47.99,0.69
6/5/20 9:45,4135001,HmiyD2TTLFNqkNe,27.30,45.74,0.40
6/5/20 10:00,4135001,HmiyD2TTLFNqkNe,27.45,46.09,0.79
6/5/20 10:15,4135001,HmiyD2TTLFNqkNe,27.92,48.79,0.46
6/5/20 10:30,4135001,HmiyD2TTLFNqkNe,27.47,45.76,0.75
6/5/20 10:45,4135001,HmiyD2TTLFNqkNe,28.04,54.68,0.71
6/5/20 11:00,4135001,HmiyD2TTLFNqkNe,27.55,47.85,0.68
6/5/20 11:15,4135001,HmiyD2TTLFNqkNe,28.11,54.98,0.91
6/5/20 11:30,4135001,HmiyD2TTLFNqkNe,28.70,59.52,1.05
6/5/20 11:45,4135001,HmiyD2TTLFNqkNe,28.79,60.76,0.95
6/5/20 12:00,4135001,HmiyD2TTLFNqkNe,28.73,48.52,0.38
6/5/20 12:15,4135001,HmiyD2TTLFNqkNe,27.64,40.50,0.32
6/5/20 12:30,4135001,HmiyD2TTLFNqkNe,24.78,27.29,0.22
